846,255289,timeout,236,100,-302.69,4,8,0.1916,0,201.326718,78,114,123,66,47,0,7,3,30,"NA:N,SA:N",0E6|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E9|10E10|11N1|12E9
847,255491,timeout,202,100,-176.18,2,9,0.1909,0,199.593386,40,96,83,69,50,0,12,5,15,"NA:N,SA:N",0E3|1E20|2A20|3E6|4E20|5A20|6N1|7E20|8E6|9E7|10E7|11N1|12E7
848,255726,timeout,235,100,-446.93,4,8,0.1902,0,201.227790,79,101,120,65,50,0,7,4,11,"NA:N,SA:N",0A20|1E18|2A20|3E19|4E20|5A20|6E18|7A19|8E19|9E3|10E2|11N1|12E2
849,255961,timeout,235,100,-692.31,3,9,0.1895,0,200.666505,60,111,117,70,48,0,10,5,20,"NA:N,SA:N",0E5|1E18|2A20|3E5|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E7
850,256163,timeout,202,100,-251.44,2,10,0.1888,0,205.485325,40,95,82,73,47,1,13,5,10,"NA:N,SA:N",0E1|1E1|2E19|3E7|4E20|5A20|6E19|7A20|8E19|9E3|10E3|11N1|12E3
851,256395,timeout,232,100,-971.40,3,9,0.1881,0,199.425142,60,116,117,68,47,0,9,3,13,"NA:N,SA:N",0E3|1E20|2A20|3E15|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
852,256623,timeout,228,100,-418.22,4,8,0.1874,0,202.486346,79,103,115,65,48,1,6,4,32,"NA:N,SA:N",0E4|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E7
853,256842,timeout,219,100,-370.68,3,9,0.1867,0,201.526752,58,105,106,63,50,0,7,4,25,"NA:N,SA:N",0E3|1E18|2A18|3E6|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
854,257085,timeout,243,100,-709.41,4,8,0.1859,0,203.539683,80,105,128,67,48,0,9,1,24,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A20|5A20|6E19|7A20|8E20|9E7|10E8|11N1|12E7
855,257341,timeout,256,100,-334.27,4,8,0.1851,0,202.110221,74,94,127,79,50,3,19,7,34,"NA:N,SA:N",0E3|1E17|2A20|3A14|4E20|5A20|6E17|7A20|8E16|9E7|10E7|11N1|12E7
856,257625,timeout,284,100,-288.54,6,6,0.1842,0,198.860081,114,66,152,82,50,1,23,3,25,"NA:N,SA:N",0A14|1A20|2A20|3E15|4A20|5A20|6E17|7A20|8E20|9E5|10E4|11N1|12E5
857,257844,timeout,219,100,-216.37,3,8,0.1835,0,200.607787,60,103,105,64,50,0,8,3,28,"NA:N,SA:N",0E7|1E18|2A20|3N1|4E18|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E7
858,258082,timeout,238,100,-247.99,5,7,0.1827,0,200.013547,91,108,127,64,47,0,5,1,38,"NA:N,SA:N",0E18|1A17|2A20|3E20|4A18|5A16|6E20|7A20|8E20|9E10|10E10|11N1|12E10
859,258331,timeout,249,100,-769.44,4,8,0.1820,0,204.660578,78,99,129,72,48,1,13,4,38,"NA:N,SA:N",0E3|1E19|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E5
860,258567,timeout,236,100,-1006.12,4,8,0.1812,0,204.686556,80,102,121,66,49,0,9,2,31,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E6
861,258819,timeout,252,100,-1040.57,5,7,0.1804,0,199.086605,100,118,143,62,47,0,3,1,31,"NA:N,SA:N",0E19|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E13|10E13|11N1|12E13
862,259044,timeout,225,100,-499.50,3,9,0.1797,0,207.149293,60,141,115,79,31,0,4,3,19,"NA:N,SA:N",0E7|1E18|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
863,259289,timeout,245,100,-303.68,3,9,0.1789,0,208.108904,60,142,131,81,33,0,8,3,10,"NA:N,SA:N",0E9|1E20|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
864,259545,timeout,256,100,-756.54,5,7,0.1781,0,197.830946,100,116,148,62,46,0,2,0,36,"NA:N,SA:N",0E19|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E13|10E12|11N1|12E12
865,259822,timeout,277,100,-1056.26,5,7,0.1772,0,197.225096,93,95,149,79,49,1,20,3,33,"NA:N,SA:N",0A20|1E20|2A20|3A13|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
866,260014,timeout,192,100,-278.27,2,8,0.1766,0,197.867154,40,128,86,64,42,0,2,2,19,"NA:N,SA:N",0E13|1E19|2A20|3E17|4N1|5A20|6E19|7N1|8E15|9E15|10E15|11N1|12E15
867,260272,timeout,258,100,-1155.98,5,7,0.1758,0,194.721997,99,115,147,69,42,0,6,1,33,"NA:N,SA:N",0E13|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E14|10E14|11N1|12E14
868,260510,timeout,238,100,-390.98,4,8,0.1751,0,196.725308,80,88,118,70,50,0,14,2,36,"NA:N,SA:N",0A20|1E20|2A20|3E13|4E20|5A20|6E13|7A20|8E13|9E3|10E3|11N1|12E3
869,260702,timeout,192,100,-175.56,2,10,0.1744,0,198.722439,39,113,81,68,43,0,6,4,15,"NA:N,SA:N",0E3|1E4|2E19|3E9|4E20|5A19|6E20|7A20|8E20|9E6|10E6|11N1|12E6
870,260940,timeout,238,100,-952.82,4,8,0.1737,0,197.212873,80,103,124,65,49,0,7,3,41,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
871,261174,timeout,234,100,-702.95,4,8,0.1729,0,200.972543,80,97,118,67,49,1,8,4,41,"NA:N,SA:N",0A20|1E18|2A20|3E17|4E20|5A20|6E18|7A20|8E17|9E2|10E3|11N1|12E2
872,261413,timeout,239,100,-338.54,5,7,0.1722,0,195.061143,99,96,129,61,49,0,5,1,41,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
873,261653,timeout,240,100,-493.69,5,7,0.1714,0,201.572626,87,105,129,61,50,0,6,1,34,"NA:N,SA:N",0E19|1A9|2A20|3E20|4A20|5A20|6E20|7A18|8E20|9E9|10E9|11N1|12E8
874,261898,timeout,245,100,-1616.88,4,8,0.1707,0,211.893792,80,131,136,73,36,0,3,2,13,"NA:N,SA:N",0E11|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E14|10E14|11N1|12E14
875,262141,timeout,243,100,-1252.25,5,7,0.1699,0,196.959032,100,118,135,65,43,0,2,1,24,"NA:N,SA:N",0E12|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E15|10E16|11N1|12E15
876,262357,timeout,216,100,-268.59,3,9,0.1692,0,201.359626,58,103,104,63,49,0,6,4,25,"NA:N,SA:N",0E1|1E20|2A18|3E12|4E20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E3
877,262621,timeout,264,100,-571.56,6,6,0.1684,0,203.955099,115,94,153,63,48,0,5,1,26,"NA:N,SA:N",0A15|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
878,262854,timeout,233,100,-856.87,3,9,0.1676,0,197.268012,60,109,117,67,49,0,9,4,23,"NA:N,SA:N",0E4|1E18|2A20|3E6|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
879,263079,timeout,225,100,-158.00,3,8,0.1669,0,195.784966,58,112,111,66,48,1,8,4,32,"NA:N,SA:N",0E8|1E20|2A18|3N1|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
880,263329,timeout,250,100,-1066.46,6,6,0.1661,0,198.884619,55,107,125,104,21,0,20,0,10,"NA:N,SA:N",0A2|1A20|2A10|3E9|4A2|5A1|6E18|7A20|8E20|9E20|10E20|11N1|12E20
881,263581,timeout,252,100,-1117.42,5,7,0.1653,0,191.231141,98,119,146,60,46,0,1,1,39,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E13|10E13|11N1|12E13
882,263813,timeout,232,100,-275.21,4,8,0.1646,0,194.375390,80,98,115,68,49,1,9,4,34,"NA:N,SA:N",0E3|1E18|2A20|3E20|4E20|5A20|6A20|7A20|8E20|9E5|10E6|11N1|12E6
883,264072,timeout,259,100,-43.65,8,4,0.1638,0,196.728156,109,79,150,59,50,0,2,0,34,"NA:N,SA:N",0A4|1A20|2A20|3A1|4A20|5A20|6A4|7A20|8E19|9E20|10E20|11N1|12E20
884,264300,timeout,228,100,-311.68,4,8,0.1630,0,203.322923,80,95,114,64,50,1,7,2,27,"NA:N,SA:N",0E2|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
885,264523,timeout,223,100,-883.94,3,9,0.1623,0,195.047147,60,118,111,65,47,0,6,3,22,"NA:N,SA:N",0E4|1E19|2A20|3E11|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
886,264768,timeout,245,100,-563.29,4,8,0.1616,0,195.872846,80,103,130,66,49,0,7,4,37,"NA:N,SA:N",0E9|1E10|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
887,264985,timeout,217,100,-600.93,3,9,0.1609,0,195.230128,59,96,100,68,49,1,10,5,32,"NA:N,SA:N",0E2|1E19|2A19|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
888,265253,timeout,268,100,-57.13,6,6,0.1600,0,192.316401,117,92,153,66,49,2,6,4,31,"NA:N,SA:N",0A17|1A20|2A20|3E3|4A20|5A20|6E12|7A20|8E17|9E20|10E20|11N1|12E20
889,265465,timeout,212,100,18.12,1,6,0.1594,0,197.562911,20,118,109,103,0,0,2,0,0,"NA:N,SA:N",0A20|1N1|2N1|3E18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
890,265709,timeout,244,100,-753.13,5,7,0.1586,0,187.581077,86,127,134,73,37,0,4,1,30,"NA:N,SA:N",0E20|1A10|2A20|3E20|4A16|5A20|6E20|7A20|8E20|9E16|10E15|11N1|12E16
891,265948,timeout,239,100,-246.98,3,9,0.1578,0,191.226618,57,140,124,79,36,0,9,3,24,"NA:N,SA:N",0E8|1E19|2A17|3E17|4E20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
892,266159,timeout,211,100,-1371.09,3,9,0.1572,0,192.750235,60,117,104,62,45,0,1,3,27,"NA:N,SA:N",0E3|1E18|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
893,266388,timeout,229,100,-641.40,4,8,0.1564,0,199.102517,74,119,120,63,46,0,3,2,36,"NA:N,SA:N",0E8|1E20|2A16|3E20|4A18|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E11
894,266625,timeout,237,100,-822.50,3,9,0.1557,0,196.871861,60,108,117,71,49,0,13,4,43,"NA:N,SA:N",0E2|1E20|2A20|3E10|4E20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E5
895,266881,timeout,256,100,-836.46,5,7,0.1549,0,196.094216,98,103,141,67,48,0,9,2,42,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
896,267099,timeout,218,100,-1703.28,3,9,0.1542,0,187.194152,60,126,108,71,39,0,4,3,26,"NA:N,SA:N",0E1|1E13|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E12|10E11|11N1|12E12
897,267377,timeout,278,100,-1605.70,3,9,0.1533,0,197.757930,60,112,144,99,35,0,28,3,26,"NA:N,SA:N",0E6|1E14|2A20|3E4|4E6|5A20|6E20|7A20|8E20|9E14|10E14|11N1|12E14
898,267642,timeout,265,100,-686.21,6,6,0.1525,0,201.602774,117,105,155,61,49,0,3,1,41,"NA:N,SA:N",0A17|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E15|10E16|11N1|12E15
899,267868,timeout,226,100,-214.84,5,6,0.1518,0,193.619834,31,120,120,98,8,0,1,0,2,"NA:N,SA:N",0A8|1A1|2A1|3E20|4N1|5A1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
900,268120,timeout,252,100,-774.79,4,8,0.1510,0,196.962712,80,101,132,72,48,1,13,3,34,"NA:N,SA:N",0E9|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
901,268352,timeout,232,100,-1133.96,4,8,0.1502,0,191.866339,63,136,123,72,37,0,4,1,20,"NA:N,SA:N",0E17|1E19|2A20|3E20|4A14|5A20|6E20|7A9|8E17|9E15|10E14|11N1|12E14
902,268594,timeout,242,100,-458.17,4,8,0.1495,0,196.272426,80,113,129,65,48,0,6,3,37,"NA:N,SA:N",0E8|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E9
903,268854,timeout,260,100,-637.22,5,7,0.1486,0,193.265882,89,101,143,71,46,0,12,1,38,"NA:N,SA:N",0E18|1A9|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E8
904,269086,timeout,232,100,-504.94,3,9,0.1479,0,199.452265,60,130,118,78,36,0,8,3,20,"NA:N,SA:N",0E1|1E20|2A20|3E20|4E20|5A20|6E20|7A20|8E19|9E11|10E10|11N1|12E9
905,269322,timeout,236,100,-783.79,4,8,0.1471,0,194.251538,80,110,124,65,47,0,5,3,28,"NA:N,SA:N",0E6|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
906,269558,timeout,236,100,-699.29,4,8,0.1464,0,194.464820,80,112,127,61,48,0,2,2,26,"NA:N,SA:N",0E6|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E8
907,269782,timeout,224,100,-1115.60,3,8,0.1457,0,191.522336,60,131,114,85,25,0,5,2,14,"NA:N,SA:N",0E1|1E10|2A20|3E20|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
908,270039,timeout,257,100,-557.39,5,7,0.1449,0,200.861510,92,117,142,69,46,0,8,2,36,"NA:N,SA:N",0E20|1A12|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E13|10E12|11N1|12E12
909,270278,timeout,239,100,-780.24,4,8,0.1441,0,194.149664,80,104,125,65,49,0,8,2,42,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
910,270562,timeout,284,100,-706.75,6,6,0.1432,0,196.927269,96,88,153,83,48,3,22,4,38,"NA:N,SA:N",0A15|1E15|2A20|3A1|4A20|5A20|6E20|7A20|8E18|9E11|10E12|11N1|12E12
911,270788,timeout,226,100,-791.60,3,9,0.1425,0,184.535425,60,132,114,78,34,0,6,3,22,"NA:N,SA:N",0E3|1E8|2A20|3E20|4E20|5A20|6E20|7A20|8E18|9E14|10E14|11N1|12E15
912,271021,timeout,233,100,-661.61,3,9,0.1418,0,195.736759,58,148,124,74,35,0,4,3,29,"NA:N,SA:N",0E3|1E18|2A18|3E20|4E20|5A20|6E19|7A20|8E20|9E16|10E16|11N1|12E16
913,271279,timeout,258,100,-583.23,5,7,0.1409,0,202.668725,98,102,145,64,49,0,8,1,42,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E7
914,271507,timeout,228,100,-1160.35,4,8,0.1402,0,198.674782,80,107,115,74,39,0,7,2,20,"NA:N,SA:N",0E7|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E8
915,271759,timeout,252,100,-652.22,5,7,0.1394,0,198.663695,98,116,143,59,50,0,2,2,43,"NA:N,SA:N",0E18|1A19|2A20|3E20|4A20|5A20|6E20|7A19|8E19|9E13|10E13|11N1|12E13
916,271994,timeout,235,100,-1511.44,4,8,0.1387,0,197.233233,80,98,121,66,48,0,8,2,30,"NA:N,SA:N",0E3|1E17|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
917,272250,timeout,256,100,-610.82,5,7,0.1379,0,192.629226,84,125,142,73,41,0,8,1,28,"NA:N,SA:N",0E18|1A18|2A20|3E20|4A19|5A20|6E20|7A7|8E19|9E16|10E16|11N1|12E16
918,272473,timeout,223,100,-426.18,4,8,0.1372,0,192.180906,78,108,113,65,45,0,5,2,26,"NA:N,SA:N",0E5|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
919,272695,timeout,222,100,-225.68,3,9,0.1365,0,195.769493,59,132,111,77,34,0,6,3,9,"NA:N,SA:N",0E6|1E19|2A19|3E17|4E20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
920,272924,timeout,229,100,-432.64,4,6,0.1357,0,192.300583,79,108,122,57,50,0,3,1,38,"NA:N,SA:N",0A19|1N1|2A20|3E19|4A20|5A20|6E20|7N1|8E17|9E17|10E17|11N1|12E18
921,273181,timeout,257,100,-402.59,5,7,0.1349,0,197.139738,89,115,144,67,46,0,8,1,41,"NA:N,SA:N",0E20|1A9|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E12|10E11|11N1|12E12
922,273414,timeout,233,100,-1050.27,5,7,0.1342,0,192.692578,90,116,127,62,44,0,1,1,31,"NA:N,SA:N",0E19|1A15|2A20|3E20|4A20|5A20|6E20|7A15|8E20|9E12|10E13|11N1|12E12
923,273637,timeout,223,100,-658.73,3,9,0.1335,0,183.647554,60,132,112,72,39,0,5,3,18,"NA:N,SA:N",0E2|1E19|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E11|10E12|11N1|12E11
924,273935,timeout,298,100,-164.48,6,6,0.1325,0,192.366560,109,71,153,96,49,6,32,8,32,"NA:N,SA:N",0A19|1A10|2A20|3E6|4A20|5A20|6E3|7A20|8E19|9E14|10E14|11N1|12E15
925,274145,timeout,210,100,19.70,1,6,0.1319,0,184.181743,18,120,106,104,0,0,4,0,0,"NA:N,SA:N",0A18|1N1|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
926,274382,timeout,237,100,-471.38,4,8,0.1311,0,195.940955,80,100,122,65,50,0,9,2,46,"NA:N,SA:N",0E13|1E9|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
927,274577,timeout,195,100,-329.02,4,7,0.1305,0,197.423214,60,97,87,58,50,0,2,2,39,"NA:N,SA:N",0E20|1A20|2A20|3E20|4N1|5A17|6E14|7A3|8E11|9E11|10E11|11N1|12E10
928,274818,timeout,241,100,-1219.67,4,8,0.1297,0,190.439563,80,130,128,78,35,0,7,2,31,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E16|10E17|11N1|12E16
929,275047,timeout,229,100,-1229.14,3,9,0.1290,0,187.887737,60,121,115,66,48,0,8,3,33,"NA:N,SA:N",0E4|1E20|2A20|3E13|4E20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
930,275258,timeout,211,100,-479.60,3,9,0.1283,0,189.801898,60,109,100,62,49,0,4,4,34,"NA:N,SA:N",0E3|1E19|2A20|3E9|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
931,275514,timeout,256,100,-912.60,5,7,0.1275,0,187.738775,75,128,138,82,36,0,13,1,29,"NA:N,SA:N",0E16|1A3|2A20|3E20|4A20|5A20|6E20|7A12|8E20|9E17|10E17|11N1|12E18
932,275736,timeout,222,100,-1315.49,3,9,0.1268,0,192.035325,58,136,113,72,37,0,4,3,21,"NA:N,SA:N",0E3|1E15|2A18|3E16|4E20|5A20|6E19|7A20|8E20|9E14|10E15|11N1|12E14
933,275981,timeout,245,100,-658.31,4,8,0.1261,0,189.297861,79,116,135,63,47,0,5,2,41,"NA:N,SA:N",0E13|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
934,276201,timeout,220,100,-1047.09,3,9,0.1254,0,199.173675,60,122,110,66,44,0,4,3,34,"NA:N,SA:N",0E3|1E18|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
935,276431,timeout,230,100,-1031.26,4,8,0.1246,0,189.837706,70,114,119,65,46,0,6,2,28,"NA:N,SA:N",0E7|1E20|2A18|3E20|4A12|5A20|6E20|7A20|8E17|9E10|10E10|11N1|12E10
936,276707,timeout,276,100,-121.09,6,6,0.1238,0,193.070835,103,93,150,76,50,2,17,4,37,"NA:N,SA:N",0A3|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E18|9E12|10E11|11N1|12E12
937,276920,timeout,213,100,-757.22,3,9,0.1231,0,192.069212,60,120,104,62,47,0,2,4,22,"NA:N,SA:N",0E6|1E16|2A20|3E20|4E20|5A20|6E20|7A20|8E13|9E8|10E8|11N1|12E9
938,277161,timeout,241,100,-634.49,3,9,0.1223,0,200.482056,60,145,129,87,25,0,6,3,18,"NA:N,SA:N",0E3|1E7|2A20|3E17|4E20|5A20|6E18|7A20|8E20|9E20|10E20|11N1|12E20
939,277402,timeout,241,100,-1041.88,5,7,0.1216,0,196.684590,98,103,132,61,48,0,2,2,29,"NA:N,SA:N",0E15|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E10
940,277607,timeout,205,100,-134.92,3,9,0.1209,0,193.272619,59,108,98,57,50,0,2,3,38,"NA:N,SA:N",0E6|1E19|2A19|3E15|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E2
941,277901,timeout,294,100,-1382.88,5,7,0.1200,0,199.462979,86,91,155,90,49,1,30,4,38,"NA:N,SA:N",0A20|1E19|2A20|3A6|4E20|5A20|6E14|7A20|8E15|9E8|10E7|11N1|12E8
942,278132,timeout,231,100,-758.39,4,8,0.1192,0,205.388562,80,111,122,60,49,0,2,2,38,"NA:N,SA:N",0E6|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E9|11N1|12E9
943,278394,timeout,262,100,-39.89,5,7,0.1184,0,194.481498,99,104,146,67,49,1,8,4,33,"NA:N,SA:N",0E2|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8E15|9E16|10E15|11N1|12E16
944,278637,timeout,243,100,-1251.09,4,8,0.1176,0,194.907294,78,139,136,69,38,0,2,2,34,"NA:N,SA:N",0E12|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E16|10E15|11N1|12E16
945,278885,timeout,248,100,-324.75,4,8,0.1169,0,196.270874,80,120,134,70,44,0,5,5,29,"NA:N,SA:N",0A20|1E19|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
946,279115,timeout,230,100,-765.98,4,8,0.1161,0,192.844213,79,119,122,63,45,0,2,2,43,"NA:N,SA:N",0E15|1E19|2A19|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E8
947,279318,timeout,203,100,-182.75,3,9,0.1155,0,189.340284,60,101,93,60,50,0,4,2,36,"NA:N,SA:N",0E1|1E19|2A20|3E7|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
948,279569,timeout,251,100,-1209.75,4,8,0.1147,0,189.711378,76,151,143,74,34,0,3,2,28,"NA:N,SA:N",0E16|1E19|2A20|3E20|4A16|5A20|6E20|7A20|8E20|9E19|10E18|11N1|12E19
949,279810,timeout,241,100,-384.82,5,7,0.1139,0,190.262941,95,106,133,59,49,0,3,1,43,"NA:N,SA:N",0E20|1A15|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E9
950,280032,timeout,222,100,-881.24,4,8,0.1132,0,196.671994,79,109,113,66,43,0,3,2,30,"NA:N,SA:N",0E6|1E18|2A20|3E19|4A19|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
951,280257,timeout,225,100,-512.68,4,7,0.1125,0,186.445944,80,98,115,60,50,0,4,2,42,"NA:N,SA:N",0E10|1N1|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E10
952,280491,timeout,234,100,-847.58,4,8,0.1118,0,189.249265,78,112,124,64,46,0,5,2,41,"NA:N,SA:N",0E8|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
953,280697,timeout,206,100,-365.56,3,9,0.1111,0,183.850781,58,107,96,64,46,0,5,3,43,"NA:N,SA:N",0E4|1E20|2A18|3E3|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E7
954,280951,timeout,254,100,-927.37,5,7,0.1103,0,196.827654,79,94,128,76,50,0,19,3,42,"NA:N,SA:N",0A18|1E18|2A20|3A1|4E20|5A20|6E20|7A20|8E19|9E5|10E6|11N1|12E6
955,281172,timeout,221,100,-353.66,4,8,0.1096,0,188.556042,66,117,115,56,50,0,1,2,41,"NA:N,SA:N",0E8|1E19|2A20|3E20|4A12|5A20|6E20|7A14|8E20|9E10|10E10|11N1|12E10
956,281424,timeout,252,100,-757.30,5,7,0.1088,0,189.561452,92,133,144,73,35,0,2,1,27,"NA:N,SA:N",0E18|1A18|2A18|3E20|4A16|5A20|6E20|7A20|8E20|9E18|10E18|11N1|12E19
957,281672,timeout,248,100,-789.80,5,7,0.1080,0,183.166608,93,132,142,65,41,0,1,1,35,"NA:N,SA:N",0E19|1A13|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E17|10E18|11N1|12E18
958,281889,timeout,217,100,-98.49,6,5,0.1074,0,184.436883,81,100,112,55,50,0,0,0,46,"NA:N,SA:N",0A20|1A1|2A18|3A2|4N1|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
959,282130,timeout,241,100,-1039.56,4,8,0.1066,0,197.744510,80,121,128,72,41,0,7,2,33,"NA:N,SA:N",0E8|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E11
960,282376,timeout,246,100,-1290.29,4,8,0.1058,0,195.085582,75,133,137,81,28,0,4,2,24,"NA:N,SA:N",0E1|1E12|2A20|3E20|4A15|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
961,282617,timeout,241,100,-891.64,4,8,0.1050,0,191.276446,66,145,128,81,32,0,7,2,24,"NA:N,SA:N",0E10|1E19|2A20|3E20|4A6|5A20|6E20|7A20|8E20|9E19|10E19|11N1|12E18
962,282851,timeout,234,100,-539.21,4,7,0.1043,0,196.141199,62,137,124,89,21,0,5,1,18,"NA:N,SA:N",0E17|1A2|2A20|3E20|4N1|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
963,283110,timeout,259,100,-740.46,5,7,0.1035,0,187.176286,99,104,145,64,50,0,7,2,44,"NA:N,SA:N",0E7|1A20|2A20|3E20|4A20|5A20|6E19|7A19|8E20|9E13|10E13|11N1|12E12
964,283348,timeout,238,100,-1813.74,3,9,0.1027,0,189.802219,60,144,126,80,32,0,6,3,26,"NA:N,SA:N",0E4|1E9|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E18|10E18|11N1|12E18
965,283572,timeout,224,100,-666.18,3,9,0.1020,0,192.809470,60,131,113,72,39,0,5,3,29,"NA:N,SA:N",0E7|1E18|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E10|10E10|11N1|12E9
966,283804,timeout,232,100,-608.36,6,6,0.1013,0,192.027509,42,120,123,96,13,0,3,0,8,"NA:N,SA:N",0A4|1A1|2A17|3E20|4A3|5A4|6E20|7A13|8E20|9E20|10E20|11N1|12E20
